trace_idx,field_record,trace_number,source_x,source_y,receiver_x,receiver_y,receiver_elev_m,source_offset_m,pick_time_s,pick_quality,flag
708,226,2,435065.4,6478539.600000001,435029.80000000005,6477988.800000001,2307.842,580.6613556970996,1.086,8.34410013733135,ok
709,226,5,435065.4,6478539.600000001,435025.80000000005,6477983.600000001,2321.1924,580.6613556970996,1.091,8.902500179353169,ok
710,226,8,435065.4,6478539.600000001,435021.80000000005,6477977.600000001,2334.5428,580.6613556970996,1.097,8.573978913220179,ok
711,226,11,435065.4,6478539.600000001,435017.7,6477972.0,2347.8934,580.6613556970996,1.102,8.500522235302448,ok
712,227,2,435065.4,6478539.600000001,435029.80000000005,6477988.800000001,2307.842,580.6613556970996,1.085,8.743576619598295,ok
713,227,5,435065.4,6478539.600000001,435025.80000000005,6477983.600000001,2321.1924,580.6613556970996,1.091,8.15419164100796,ok
714,227,8,435065.4,6478539.600000001,435021.80000000005,6477977.600000001,2334.5428,580.6613556970996,1.096,8.876251366809871,ok
715,227,11,435065.4,6478539.600000001,435017.7,6477972.0,2347.8934,580.6613556970996,1.101,8.79370353136753,ok
716,228,2,435065.4,6478539.600000001,435029.80000000005,6477988.800000001,2307.842,580.6613556970996,1.085,8.73104786804791,ok
717,228,5,435065.4,6478539.600000001,435025.80000000005,6477983.600000001,2321.1924,580.6613556970996,1.091,8.149130483763768,ok
718,228,8,435065.4,6478539.600000001,435021.80000000005,6477977.600000001,2334.5428,580.6613556970996,1.097,8.650501794755966,ok
719,228,11,435065.4,6478539.600000001,435017.7,6477972.0,2347.8934,580.6613556970996,1.101,8.70798359715891,ok
720,229,2,435065.4,6478539.600000001,435029.80000000005,6477988.800000001,2307.842,580.6613556970996,1.085,8.793327799457613,ok
721,229,5,435065.4,6478539.600000001,435025.80000000005,6477983.600000001,2321.1924,580.6613556970996,1.091,8.493483785303985,ok
722,229,8,435065.4,6478539.600000001,435021.80000000005,6477977.600000001,2334.5428,580.6613556970996,1.096,8.168259712997743,ok
723,229,11,435065.4,6478539.600000001,435017.7,6477972.0,2347.8934,580.6613556970996,1.101,8.110174310095806,ok
724,230,2,435066.60000000003,6478528.0,434962.10000000003,6477922.0,2461.9030000000002,569.6931191434379,1.143,8.307159942463565,ok
725,230,5,435066.60000000003,6478528.0,434954.10000000003,6477916.800000001,2473.5898,569.6931191434379,1.1480000000000001,8.410852672934912,ok
726,230,8,435066.60000000003,6478528.0,434945.80000000005,6477911.600000001,2485.0974,569.6931191434379,1.1520000000000001,8.208556294572123,ok
727,230,11,435066.60000000003,6478528.0,434937.4,6477906.4,2496.6052,569.6931191434379,1.156,8.40419855630145,ok
728,231,2,435066.5,6478528.4,434962.10000000003,6477922.0,2461.9030000000002,570.0565585972861,1.145,8.45066866806401,ok
729,231,5,435066.5,6478528.4,434954.10000000003,6477916.800000001,2473.5898,570.0565585972861,1.149,8.380918046500298,ok
730,231,8,435066.5,6478528.4,434945.80000000005,6477911.600000001,2485.0974,570.0565585972861,1.1520000000000001,8.168982158940928,ok
731,231,11,435066.5,6478528.4,434937.4,6477906.4,2496.6052,570.0565585972861,1.156,8.421248952033142,ok
732,232,2,435066.60000000003,6478528.0,434962.10000000003,6477922.0,2461.9030000000002,569.6931191434379,1.1440000000000001,8.580607983380677,ok
733,232,5,435066.60000000003,6478528.0,434954.10000000003,6477916.800000001,2473.5898,569.6931191434379,1.149,8.012274252551428,ok
734,232,8,435066.60000000003,6478528.0,434945.80000000005,6477911.600000001,2485.0974,569.6931191434379,1.1520000000000001,8.62109055325832,ok
735,232,11,435066.60000000003,6478528.0,434937.4,6477906.4,2496.6052,569.6931191434379,1.156,8.127997594528596,ok
736,233,2,435066.5,6478528.4,434962.10000000003,6477922.0,2461.9030000000002,570.0565585972861,1.1440000000000001,8.077943442982994,ok
737,233,5,435066.5,6478528.4,434954.10000000003,6477916.800000001,2473.5898,570.0565585972861,1.1480000000000001,8.175907019614193,ok
738,233,8,435066.5,6478528.4,434945.80000000005,6477911.600000001,2485.0974,570.0565585972861,1.1520000000000001,8.05071123229983,ok
739,233,11,435066.5,6478528.4,434937.4,6477906.4,2496.6052,570.0565585972861,1.156,8.322871449459457,ok
740,234,2,435066.5,6478528.4,434962.10000000003,6477922.0,2461.9030000000002,570.0565585972861,1.143,8.21815012854511,ok
741,234,5,435066.5,6478528.4,434954.10000000003,6477916.800000001,2473.5898,570.0565585972861,1.1480000000000001,8.424988189423397,ok
742,234,8,435066.5,6478528.4,434945.80000000005,6477911.600000001,2485.0974,570.0565585972861,1.151,8.212721499566742,ok
743,234,11,435066.5,6478528.4,434937.4,6477906.4,2496.6052,570.0565585972861,1.156,8.275635481648663,ok
744,235,2,435065.10000000003,6478542.0,435040.9,6478013.600000001,2254.1682,582.921778628457,1.065,8.671171088762378,ok
745,235,5,435065.10000000003,6478542.0,435038.9,6478007.2,2267.811,582.921778628457,1.071,8.049092916884442,ok
746,235,8,435065.10000000003,6478542.0,435036.0,6478000.800000001,2281.3320000000003,582.921778628457,1.075,8.708717714201395,ok
747,235,11,435065.10000000003,6478542.0,435033.0,6477995.2,2294.8532,582.921778628457,1.081,8.41012672432868,ok
748,236,2,435065.10000000003,6478542.0,435040.9,6478013.600000001,2254.1682,582.921778628457,1.065,8.576756024527715,ok
749,236,5,435065.10000000003,6478542.0,435038.9,6478007.2,2267.811,582.921778628457,1.071,8.110563442803702,ok
750,236,8,435065.10000000003,6478542.0,435036.0,6478000.800000001,2281.3320000000003,582.921778628457,1.076,8.676832542741458,ok
751,236,11,435065.10000000003,6478542.0,435033.0,6477995.2,2294.8532,582.921778628457,1.081,8.460842471622383,ok
752,237,2,435065.10000000003,6478542.0,435040.9,6478013.600000001,2254.1682,582.921778628457,1.065,8.5879285339971,ok
753,237,5,435065.10000000003,6478542.0,435038.9,6478007.2,2267.811,582.921778628457,1.071,8.219513111477148,ok
754,237,8,435065.10000000003,6478542.0,435036.0,6478000.800000001,2281.3320000000003,582.921778628457,1.076,8.775766123114419,ok
755,237,11,435065.10000000003,6478542.0,435033.0,6477995.2,2294.8532,582.921778628457,1.081,8.32900329015034,ok
756,238,2,435065.10000000003,6478542.0,435040.9,6478013.600000001,2254.1682,582.921778628457,1.064,8.830201745649049,ok
757,238,5,435065.10000000003,6478542.0,435038.9,6478007.2,2267.811,582.921778628457,1.071,8.248776734804473,ok
758,238,8,435065.10000000003,6478542.0,435036.0,6478000.800000001,2281.3320000000003,582.921778628457,1.075,8.829787419555672,ok
759,238,11,435065.10000000003,6478542.0,435033.0,6477995.2,2294.8532,582.921778628457,1.081,8.606673341889968,ok
760,239,2,435065.0,6478542.4,435040.9,6478013.600000001,2254.1682,583.2868333845502,1.065,8.53850813711198,ok
761,239,5,435065.0,6478542.4,435038.9,6478007.2,2267.811,583.2868333845502,1.071,9.069428303338139,ok
762,239,8,435065.0,6478542.4,435036.0,6478000.800000001,2281.3320000000003,583.2868333845502,1.076,8.558711225431058,ok
763,239,11,435065.0,6478542.4,435033.0,6477995.2,2294.8532,583.2868333845502,1.081,8.31549788343986,ok
764,240,2,435064.4,6478544.800000001,435047.2,6478038.4,2198.9166,585.4784795363581,1.046,8.618877858493384,ok
765,240,5,435064.4,6478544.800000001,435046.0,6478032.0,2212.6342,585.4784795363581,1.05,8.491090601432008,ok
766,240,8,435064.4,6478544.800000001,435044.80000000005,6478026.0,2226.3518,585.4784795363581,1.054,8.700259769859217,ok
767,240,11,435064.4,6478544.800000001,435043.0,6478019.600000001,2240.0192,585.4784795363581,1.059,8.852635905450512,ok
768,241,2,435064.5,6478544.800000001,435047.2,6478038.4,2198.9166,585.5019043523251,1.045,8.787026507913854,ok
769,241,5,435064.5,6478544.800000001,435046.0,6478032.0,2212.6342,585.5019043523251,1.049,8.616030883534664,ok
770,241,8,435064.5,6478544.800000001,435044.80000000005,6478026.0,2226.3518,585.5019043523251,1.054,8.728513158246818,ok
771,241,11,435064.5,6478544.800000001,435043.0,6478019.600000001,2240.0192,585.5019043523251,1.059,8.948294937050465,ok
772,242,2,435064.5,6478544.800000001,435047.2,6478038.4,2198.9166,585.5019043523251,1.045,8.689476237268416,ok
773,242,5,435064.5,6478544.800000001,435046.0,6478032.0,2212.6342,585.5019043523251,1.05,8.424045586989784,ok
774,242,8,435064.5,6478544.800000001,435044.80000000005,6478026.0,2226.3518,585.5019043523251,1.054,8.616278813746039,ok
775,242,11,435064.5,6478544.800000001,435043.0,6478019.600000001,2240.0192,585.5019043523251,1.059,8.674143328801483,ok
776,243,2,435064.5,6478544.800000001,435047.2,6478038.4,2198.9166,585.5019043523251,1.045,8.5453416391074,ok
777,243,5,435064.5,6478544.800000001,435046.0,6478032.0,2212.6342,585.5019043523251,1.05,8.257437971212969,ok
778,243,8,435064.5,6478544.800000001,435044.80000000005,6478026.0,2226.3518,585.5019043523251,1.054,8.440716357074766,ok
779,243,11,435064.5,6478544.800000001,435043.0,6478019.600000001,2240.0192,585.5019043523251,1.059,8.488025172499485,ok
780,244,2,435064.5,6478544.800000001,435047.2,6478038.4,2198.9166,585.5019043523251,1.046,8.636654444131462,ok
781,244,5,435064.5,6478544.800000001,435046.0,6478032.0,2212.6342,585.5019043523251,1.05,8.421448111951413,ok
782,244,8,435064.5,6478544.800000001,435044.80000000005,6478026.0,2226.3518,585.5019043523251,1.055,8.665835674233513,ok
783,244,11,435064.5,6478544.800000001,435043.0,6478019.600000001,2240.0192,585.5019043523251,1.06,8.49422173971875,ok
784,245,2,435064.10000000003,6478546.4,435048.9,6478063.2,2144.243,586.9641215609214,1.02,8.265780854152233,ok
785,245,5,435064.10000000003,6478546.4,435049.0,6478056.800000001,2158.0388000000003,586.9641215609214,1.028,8.663444851733388,ok
786,245,8,435064.10000000003,6478546.4,435048.5,6478050.4,2171.82,586.9641215609214,1.034,8.42446906565114,ok
787,245,11,435064.10000000003,6478546.4,435047.9,6478044.4,2185.6016,586.9641215609214,1.04,8.363748552030284,ok
788,246,2,435064.0,6478547.2,435048.9,6478063.2,2144.243,587.7188528536084,1.02,8.527908089383105,ok
789,246,5,435064.0,6478547.2,435049.0,6478056.800000001,2158.0388000000003,587.7188528536084,1.028,8.594573511268242,ok
790,246,8,435064.0,6478547.2,435048.5,6478050.4,2171.82,587.7188528536084,1.033,8.512268552200247,ok
791,246,11,435064.0,6478547.2,435047.9,6478044.4,2185.6016,587.7188528536084,1.04,8.59411152703633,ok
792,247,2,435064.0,6478547.2,435048.9,6478063.2,2144.243,587.7188528536084,1.0210000000000001,8.643023103147753,ok
793,247,5,435064.0,6478547.2,435049.0,6478056.800000001,2158.0388000000003,587.7188528536084,1.028,8.672510222912544,ok
794,247,8,435064.0,6478547.2,435048.5,6478050.4,2171.82,587.7188528536084,1.034,8.690767072791555,ok
795,247,11,435064.0,6478547.2,435047.9,6478044.4,2185.6016,587.7188528536084,1.041,8.559795626411157,ok
796,248,2,435064.0,6478547.2,435048.9,6478063.2,2144.243,587.7188528536084,1.0210000000000001,8.611191484604035,ok
797,248,5,435064.0,6478547.2,435049.0,6478056.800000001,2158.0388000000003,587.7188528536084,1.029,8.339069029515814,ok
798,248,8,435064.0,6478547.2,435048.5,6478050.4,2171.82,587.7188528536084,1.034,8.515752558088703,ok
799,248,11,435064.0,6478547.2,435047.9,6478044.4,2185.6016,587.7188528536084,1.041,8.26978804079069,ok
800,249,2,435064.0,6478547.2,435048.9,6478063.2,2144.243,587.7188528536084,1.02,8.758643413927532,ok
801,249,5,435064.0,6478547.2,435049.0,6478056.800000001,2158.0388000000003,587.7188528536084,1.028,8.133803179447131,ok
802,249,8,435064.0,6478547.2,435048.5,6478050.4,2171.82,587.7188528536084,1.034,8.682735654699266,ok
803,249,11,435064.0,6478547.2,435047.9,6478044.4,2185.6016,587.7188528536084,1.04,8.708861761441245,ok
804,250,2,435064.10000000003,6478546.4,435048.9,6478063.600000001,2142.8776000000003,586.9641215609214,1.02,8.753219910660047,ok
805,250,5,435064.10000000003,6478546.4,435049.10000000003,6478057.600000001,2156.6748000000002,586.9641215609214,1.027,8.991872030255784,ok
806,250,8,435064.10000000003,6478546.4,435048.5,6478051.2,2170.4562,586.9641215609214,1.033,8.182987704197117,ok
