trace_idx,field_record,trace_number,source_x,source_y,receiver_x,receiver_y,receiver_elev_m,source_offset_m,pick_time_s,pick_quality,flag
499,247,0,435579.12,6478933.12,435598.44,6478936.32,3615.59,116.60850740820186,1.225,8.173897551540568,ok
500,232,0,435640.2,6478956.16,435612.52,6478941.44,3630.86,181.8339462255696,1.223,8.171227748948429,ok
501,233,0,435637.16000000003,6478956.16,435612.52,6478941.44,3630.86,179.03036613929592,1.224,8.568077232084415,ok
502,234,0,435634.52,6478956.16,435612.52,6478941.44,3630.86,176.6020249033566,1.222,8.726552470685155,ok
503,235,0,435632.96,6478955.5200000005,435612.52,6478941.44,3630.86,174.91608502368558,1.223,8.717097949674613,ok
504,236,0,435633.64,6478956.16,435612.52,6478941.44,3630.86,175.79393391116858,1.223,8.635213111999557,ok
505,232,0,435640.2,6478956.16,435626.64,6478947.2,3646.1,181.8339462255696,1.224,8.756508874610025,ok
506,233,0,435637.16000000003,6478956.16,435626.64,6478947.2,3646.1,179.03036613929592,1.224,8.548424657793209,ok
507,234,0,435634.52,6478956.16,435626.64,6478947.2,3646.1,176.6020249033566,1.224,8.74125860656439,ok
508,235,0,435632.96,6478955.5200000005,435626.64,6478947.2,3646.1,174.91608502368558,1.224,8.037287529337236,ok
509,236,0,435633.64,6478956.16,435626.64,6478947.2,3646.1,175.79393391116858,1.224,8.43660106825054,ok
510,232,0,435640.2,6478956.16,435640.68,6478951.68,3661.34,181.8339462255696,1.224,8.70741089036117,ok
511,233,0,435637.16000000003,6478956.16,435640.68,6478951.68,3661.34,179.03036613929592,1.225,8.183402310018424,ok
512,234,0,435634.52,6478956.16,435640.68,6478951.68,3661.34,176.6020249033566,1.225,8.46519047526229,ok
513,235,0,435632.96,6478955.5200000005,435640.68,6478951.68,3661.34,174.91608502368558,1.224,8.375744052933964,ok
514,236,0,435633.64,6478956.16,435640.68,6478951.68,3661.34,175.79393391116858,1.224,8.178340646059308,ok
515,232,0,435640.2,6478956.16,435654.84,6478957.44,3676.58,181.8339462255696,1.225,8.429784957703141,ok
516,233,0,435637.16000000003,6478956.16,435654.84,6478957.44,3676.58,179.03036613929592,1.226,8.810338231652773,ok
517,234,0,435634.52,6478956.16,435654.84,6478957.44,3676.58,176.6020249033566,1.225,8.455216316293852,ok
518,235,0,435632.96,6478955.5200000005,435654.84,6478957.44,3676.58,174.91608502368558,1.225,8.287845777137594,ok
519,236,0,435633.64,6478956.16,435654.84,6478957.44,3676.58,175.79393391116858,1.225,8.494535617276826,ok
520,221,0,435706.48,6478980.48,435668.92,6478962.5600000005,3691.85,252.3899490867103,1.227,8.386690648720707,ok
521,222,0,435703.8,6478979.2,435668.92,6478962.5600000005,3691.85,249.42604194419454,1.227,8.507648344562416,ok
522,223,0,435700.92,6478979.2,435668.92,6478962.5600000005,3691.85,246.75512071676485,1.227,8.52069374958337,ok
523,224,0,435698.60000000003,6478977.28,435668.92,6478962.5600000005,3691.85,243.8850483321658,1.227,8.543031727070513,ok
524,225,0,435695.88,6478977.28,435668.92,6478962.5600000005,3691.85,241.363075883552,1.227,8.305870070646305,ok
525,221,0,435706.48,6478980.48,435683.04000000004,6478968.32,3707.09,252.3899490867103,1.228,8.692127821302995,ok
526,222,0,435703.8,6478979.2,435683.04000000004,6478968.32,3707.09,249.42604194419454,1.228,8.037748877957483,ok
527,223,0,435700.92,6478979.2,435683.04000000004,6478968.32,3707.09,246.75512071676485,1.228,8.748591887108455,ok
528,224,0,435698.60000000003,6478977.28,435683.04000000004,6478968.32,3707.09,243.8850483321658,1.227,8.153339750782134,ok
529,225,0,435695.88,6478977.28,435683.04000000004,6478968.32,3707.09,241.363075883552,1.228,8.673376610375572,ok
530,221,0,435706.48,6478980.48,435697.04000000004,6478973.44,3722.33,252.3899490867103,1.229,8.052841940767951,ok
531,222,0,435703.8,6478979.2,435697.04000000004,6478973.44,3722.33,249.42604194419454,1.229,8.31424880668529,ok
532,223,0,435700.92,6478979.2,435697.04000000004,6478973.44,3722.33,246.75512071676485,1.229,8.30023988315222,ok
533,224,0,435698.60000000003,6478977.28,435697.04000000004,6478973.44,3722.33,243.8850483321658,1.229,8.435754856631222,ok
534,225,0,435695.88,6478977.28,435697.04000000004,6478973.44,3722.33,241.363075883552,1.229,8.17940344381255,ok
535,221,0,435706.48,6478980.48,435711.04000000004,6478977.92,3737.57,252.3899490867103,1.23,8.343554859776724,ok
536,222,0,435703.8,6478979.2,435711.04000000004,6478977.92,3737.57,249.42604194419454,1.23,8.394841491218376,ok
537,223,0,435700.92,6478979.2,435711.04000000004,6478977.92,3737.57,246.75512071676485,1.23,8.614457864783414,ok
538,224,0,435698.60000000003,6478977.28,435711.04000000004,6478977.92,3737.57,243.8850483321658,1.23,8.705145169489445,ok
539,225,0,435695.88,6478977.28,435711.04000000004,6478977.92,3737.57,241.363075883552,1.23,8.442288390194829,ok
540,211,0,435746.8,6478994.5600000005,435724.8,6478983.04,3752.7400000000002,295.0590042686556,1.233,8.682806737865409,ok
541,212,0,435747.0,6478994.5600000005,435724.8,6478983.04,3752.7400000000002,295.2450914071509,1.232,9.022580760506496,ok
542,213,0,435747.52,6478994.5600000005,435724.8,6478983.04,3752.7400000000002,295.72900297405243,1.232,9.116255686360345,ok
543,214,0,435747.44,6478994.5600000005,435724.8,6478983.04,3752.7400000000002,295.65454706467506,1.233,8.860324802609846,ok
544,215,0,435747.32,6478995.2,435724.8,6478983.04,3752.7400000000002,295.7776894898396,1.233,8.945093178413533,ok
545,211,0,435746.8,6478994.5600000005,435738.56,6478988.8,3767.98,295.0590042686556,1.234,8.772637594837546,ok
546,212,0,435747.0,6478994.5600000005,435738.56,6478988.8,3767.98,295.2450914071509,1.233,8.997728654312892,ok
547,213,0,435747.52,6478994.5600000005,435738.56,6478988.8,3767.98,295.72900297405243,1.233,9.067572503261793,ok
548,214,0,435747.44,6478994.5600000005,435738.56,6478988.8,3767.98,295.65454706467506,1.233,9.02952873833022,ok
549,215,0,435747.32,6478995.2,435738.56,6478988.8,3767.98,295.7776894898396,1.233,8.940837752170724,ok
550,211,0,435746.8,6478994.5600000005,435752.28,6478993.28,3783.2200000000003,295.0590042686556,1.235,9.142578584838699,ok
551,212,0,435747.0,6478994.5600000005,435752.28,6478993.28,3783.2200000000003,295.2450914071509,1.235,8.579856971778778,ok
552,213,0,435747.52,6478994.5600000005,435752.28,6478993.28,3783.2200000000003,295.72900297405243,1.235,8.68704017500787,ok
553,214,0,435747.44,6478994.5600000005,435752.28,6478993.28,3783.2200000000003,295.65454706467506,1.235,8.535912020501252,ok
554,215,0,435747.32,6478995.2,435752.28,6478993.28,3783.2200000000003,295.7776894898396,1.235,8.456825296034776,ok
555,211,0,435746.8,6478994.5600000005,435765.76,6478999.04,3798.46,295.0590042686556,1.237,8.765852993854379,ok
556,212,0,435747.0,6478994.5600000005,435765.76,6478999.04,3798.46,295.2450914071509,1.237,8.995018720876203,ok
557,213,0,435747.52,6478994.5600000005,435765.76,6478999.04,3798.46,295.72900297405243,1.236,9.106750564142093,ok
558,214,0,435747.44,6478994.5600000005,435765.76,6478999.04,3798.46,295.65454706467506,1.237,8.929818329356948,ok
559,215,0,435747.32,6478995.2,435765.76,6478999.04,3798.46,295.7776894898396,1.237,8.954287397663878,ok
560,200,0,435799.28,6479015.68,435779.24,6479004.16,3813.75,351.62809671558756,1.239,8.310425386294224,ok
561,201,0,435799.48,6479014.4,435779.24,6479004.16,3813.75,351.3457556310728,1.239,8.838414094104548,ok
562,202,0,435799.36,6479015.68,435779.24,6479004.16,3813.75,351.70249473070163,1.239,8.649549135717683,ok
563,203,0,435798.8,6479015.68,435779.24,6479004.16,3813.75,351.18176034612156,1.239,8.980907827957973,ok
564,204,0,435799.4,6479014.4,435779.24,6479004.16,3813.75,351.27125473058135,1.239,8.836383669441448,ok
565,205,0,435799.48,6479015.68,435779.24,6479004.16,3813.75,351.8140963631164,1.238,9.094482464255952,ok
566,200,0,435799.28,6479015.68,435792.60000000003,6479009.28,3828.9900000000002,351.62809671558756,1.24,8.504148063348575,ok
567,201,0,435799.48,6479014.4,435792.60000000003,6479009.28,3828.9900000000002,351.3457556310728,1.239,8.681846586359487,ok
568,202,0,435799.36,6479015.68,435792.60000000003,6479009.28,3828.9900000000002,351.70249473070163,1.24,8.708546185633711,ok
569,203,0,435798.8,6479015.68,435792.60000000003,6479009.28,3828.9900000000002,351.18176034612156,1.239,8.749250161737708,ok
570,204,0,435799.4,6479014.4,435792.60000000003,6479009.28,3828.9900000000002,351.27125473058135,1.239,8.73185551457589,ok
571,205,0,435799.48,6479015.68,435792.60000000003,6479009.28,3828.9900000000002,351.8140963631164,1.239,8.977182937274772,ok
572,200,0,435799.28,6479015.68,435805.72000000003,6479013.76,3844.23,351.62809671558756,1.242,8.563515574509161,ok
573,201,0,435799.48,6479014.4,435805.72000000003,6479013.76,3844.23,351.3457556310728,1.241,8.957150380110884,ok
574,202,0,435799.36,6479015.68,435805.72000000003,6479013.76,3844.23,351.70249473070163,1.241,8.795508359569537,ok
575,203,0,435798.8,6479015.68,435805.72000000003,6479013.76,3844.23,351.18176034612156,1.241,8.99452013655176,ok
576,204,0,435799.4,6479014.4,435805.72000000003,6479013.76,3844.23,351.27125473058135,1.241,8.956418477554497,ok
577,205,0,435799.48,6479015.68,435805.72000000003,6479013.76,3844.23,351.8140963631164,1.241,8.047547508565865,ok
578,200,0,435799.28,6479015.68,435818.84,6479018.88,3859.4700000000003,351.62809671558756,1.243,9.036173333747623,ok
579,201,0,435799.48,6479014.4,435818.84,6479018.88,3859.4700000000003,351.3457556310728,1.243,8.113665891894618,ok
580,202,0,435799.36,6479015.68,435818.84,6479018.88,3859.4700000000003,351.70249473070163,1.243,9.07474354032406,ok
581,203,0,435798.8,6479015.68,435818.84,6479018.88,3859.4700000000003,351.18176034612156,1.243,8.258638949206976,ok
582,204,0,435799.4,6479014.4,435818.84,6479018.88,3859.4700000000003,351.27125473058135,1.243,8.212708524130933,ok
583,205,0,435799.48,6479015.68,435818.84,6479018.88,3859.4700000000003,351.8140963631164,1.243,8.466998179102225,ok
584,190,0,435851.48,6479038.08,435831.64,6479024.0,3874.67,408.4108989729269,1.244,8.32488014575025,ok
585,191,0,435851.60000000003,6479038.08,435831.64,6479024.0,3874.67,408.5223186068478,1.244,8.351671678159214,ok
586,192,0,435851.44,6479038.08,435831.64,6479024.0,3874.67,408.3737601755164,1.244,8.525350663562895,ok
587,193,0,435851.52,6479037.44,435831.64,6479024.0,3874.67,408.2108024048411,1.244,8.326772656817655,ok
588,194,0,435851.60000000003,6479038.08,435831.64,6479024.0,3874.67,408.5223186068478,1.245,9.059702406292816,ok
589,190,0,435851.48,6479038.08,435844.36,6479028.48,3889.91,408.4108989729269,1.246,8.154373492239353,ok
590,191,0,435851.60000000003,6479038.08,435844.36,6479028.48,3889.91,408.5223186068478,1.246,8.383938825309116,ok
591,192,0,435851.44,6479038.08,435844.36,6479028.48,3889.91,408.3737601755164,1.246,8.382112339562974,ok
592,193,0,435851.52,6479037.44,435844.36,6479028.48,3889.91,408.2108024048411,1.247,8.168904210150359,ok
593,194,0,435851.60000000003,6479038.08,435844.36,6479028.48,3889.91,408.5223186068478,1.247,9.023887175568722,ok
594,190,0,435851.48,6479038.08,435857.0,6479033.600000001,3905.15,408.4108989729269,1.248,8.403961329993429,ok
595,191,0,435851.60000000003,6479038.08,435857.0,6479033.600000001,3905.15,408.5223186068478,1.248,8.610343958097157,ok
596,192,0,435851.44,6479038.08,435857.0,6479033.600000001,3905.15,408.3737601755164,1.248,8.620670798067747,ok
597,193,0,435851.52,6479037.44,435857.0,6479033.600000001,3905.15,408.2108024048411,1.248,8.39178156285117,ok
598,194,0,435851.60000000003,6479038.08,435857.0,6479033.600000001,3905.15,408.5223186068478,1.249,8.126249828771128,ok
599,190,0,435851.48,6479038.08,435869.24,6479038.72,3920.39,408.4108989729269,1.25,8.350986334006747,ok
600,191,0,435851.60000000003,6479038.08,435869.24,6479038.72,3920.39,408.5223186068478,1.25,8.606440121207731,ok
601,192,0,435851.44,6479038.08,435869.24,6479038.72,3920.39,408.3737601755164,1.25,8.57743395918014,ok
602,193,0,435851.52,6479037.44,435869.24,6479038.72,3920.39,408.2108024048411,1.25,8.38971323645565,ok
603,194,0,435851.60000000003,6479038.08,435869.24,6479038.72,3920.39,408.5223186068478,1.2510000000000001,8.102029038809107,ok
604,180,0,435906.68,6479061.76,435881.52,6479043.2,3935.6800000000003,468.45969901343767,0.484,8.080135395647982,ok
605,181,0,435904.28,6479059.2,435881.52,6479043.2,3935.6800000000003,465.278239336352,1.252,8.284514919082058,ok
606,182,0,435901.64,6479057.92,435881.52,6479043.2,3935.6800000000003,462.3517275839192,1.2530000000000001,8.897025107929629,ok
607,183,0,435900.16000000003,6479057.28,435881.52,6479043.2,3935.6800000000003,460.739914485348,1.252,8.060025076565442,ok
608,184,0,435900.2,6479056.0,435881.52,6479043.2,3935.6800000000003,460.3039065659336,1.252,8.046191953855109,ok
609,180,0,435906.68,6479061.76,435893.44,6479047.68,3950.92,468.45969901343767,0.47100000000000003,8.203760371347729,ok
610,181,0,435904.28,6479059.2,435893.44,6479047.68,3950.92,465.278239336352,1.254,8.160497335201448,ok
611,182,0,435901.64,6479057.92,435893.44,6479047.68,3950.92,462.3517275839192,1.254,8.818547040776522,ok
612,183,0,435900.16000000003,6479057.28,435893.44,6479047.68,3950.92,460.739914485348,1.254,8.187357147752621,ok
613,184,0,435900.2,6479056.0,435893.44,6479047.68,3950.92,460.3039065659336,1.254,8.23003580018531,ok
614,180,0,435906.68,6479061.76,435905.08,6479051.5200000005,3966.1600000000003,468.45969901343767,1.256,8.138117902717902,ok
615,181,0,435904.28,6479059.2,435905.08,6479051.5200000005,3966.1600000000003,465.278239336352,1.256,8.451376631849973,ok
616,182,0,435901.64,6479057.92,435905.08,6479051.5200000005,3966.1600000000003,462.3517275839192,1.256,8.885784105763983,ok
617,183,0,435900.16000000003,6479057.28,435905.08,6479051.5200000005,3966.1600000000003,460.739914485348,1.256,8.394970730704705,ok
618,184,0,435900.2,6479056.0,435905.08,6479051.5200000005,3966.1600000000003,460.3039065659336,1.256,8.238692176457457,ok
619,180,0,435906.68,6479061.76,435916.68,6479056.0,3981.4,468.45969901343767,0.446,8.038450764227662,ok
620,181,0,435904.28,6479059.2,435916.68,6479056.0,3981.4,465.278239336352,1.258,8.464504705128286,ok
621,182,0,435901.64,6479057.92,435916.68,6479056.0,3981.4,462.3517275839192,1.258,8.060160012600901,ok
622,183,0,435900.16000000003,6479057.28,435916.68,6479056.0,3981.4,460.739914485348,1.258,8.405824123965186,ok
623,184,0,435900.2,6479056.0,435916.68,6479056.0,3981.4,460.3039065659336,1.258,8.29396222110073,ok
624,169,0,435945.64,6479075.2,435927.64,6479059.84,3996.64,509.6225363932765,1.2610000000000001,8.980886445225424,ok
625,170,0,435945.76,6479075.2,435927.64,6479059.84,3996.64,509.73399965071195,1.262,8.866411527957403,ok
626,171,0,435945.76,6479075.2,435927.64,6479059.84,3996.64,509.73399965071195,1.2610000000000001,8.946484069258672,ok
627,172,0,435946.04000000004,6479075.2,435927.64,6479059.84,3996.64,509.99409565203644,1.262,8.922849928728498,ok
628,173,0,435946.60000000003,6479075.2,435927.64,6479059.84,3996.64,510.5143508266308,1.2610000000000001,8.36590838081132,ok
629,174,0,435946.48,6479076.48,435927.64,6479059.84,3996.64,510.87772157335667,1.262,8.872719109866933,ok
630,169,0,435945.64,6479075.2,435938.56,6479064.32,4011.88,509.6225363932765,1.264,8.195981022265713,ok
631,170,0,435945.76,6479075.2,435938.56,6479064.32,4011.88,509.73399965071195,1.264,8.121563497491504,ok
632,171,0,435945.76,6479075.2,435938.56,6479064.32,4011.88,509.73399965071195,1.264,8.192065093932623,ok
633,172,0,435946.04000000004,6479075.2,435938.56,6479064.32,4011.88,509.99409565203644,1.264,8.158976099787838,ok
634,173,0,435946.60000000003,6479075.2,435938.56,6479064.32,4011.88,510.5143508266308,1.264,8.67587460765117,ok
635,174,0,435946.48,6479076.48,435938.56,6479064.32,4011.88,510.87772157335667,1.264,8.060180171267966,ok
636,169,0,435945.64,6479075.2,435949.36,6479068.8,4027.12,509.6225363932765,1.2670000000000001,8.606283922408824,ok
637,170,0,435945.76,6479075.2,435949.36,6479068.8,4027.12,509.73399965071195,1.2670000000000001,8.54659160326962,ok
638,171,0,435945.76,6479075.2,435949.36,6479068.8,4027.12,509.73399965071195,1.2670000000000001,8.531197771587209,ok
639,172,0,435946.04000000004,6479075.2,435949.36,6479068.8,4027.12,509.99409565203644,1.2670000000000001,8.470269428732333,ok
640,173,0,435946.60000000003,6479075.2,435949.36,6479068.8,4027.12,510.5143508266308,1.266,8.922812199424579,ok
641,174,0,435946.48,6479076.48,435949.36,6479068.8,4027.12,510.87772157335667,1.2670000000000001,8.477500003764355,ok
642,169,0,435945.64,6479075.2,435959.64,6479072.0,4042.36,509.6225363932765,1.27,8.482140680151629,ok
643,170,0,435945.76,6479075.2,435959.64,6479072.0,4042.36,509.73399965071195,1.27,8.438228341956025,ok
644,171,0,435945.76,6479075.2,435959.64,6479072.0,4042.36,509.73399965071195,1.27,8.484008316839832,ok
645,172,0,435946.04000000004,6479075.2,435959.64,6479072.0,4042.36,509.99409565203644,1.27,8.229141235486232,ok
646,173,0,435946.60000000003,6479075.2,435959.64,6479072.0,4042.36,510.5143508266308,1.2690000000000001,8.916364222193932,ok
647,174,0,435946.48,6479076.48,435959.64,6479072.0,4042.36,510.87772157335667,1.27,8.357396989928553,ok
648,159,0,435986.36,6479086.08,435969.84,6479076.48,4057.4700000000003,551.4982763344215,1.274,8.728983067801487,ok
649,160,0,435985.56,6479086.08,435969.84,6479076.48,4057.4700000000003,550.7526312237192,1.274,8.980248123630243,ok
650,161,0,435986.24,6479088.640000001,435969.84,6479076.48,4057.4700000000003,552.318657298531,1.2730000000000001,8.064589496960823,ok
651,162,0,435985.2,6479085.44,435969.84,6479076.48,4057.4700000000003,550.185285154009,1.274,8.948570749807704,ok
652,163,0,435986.36,6479087.36,435969.84,6479076.48,4057.4700000000003,551.9630132535531,1.274,8.924297180152175,ok
653,159,0,435986.36,6479086.08,435979.8,6479079.68,4072.71,551.4982763344215,1.2770000000000001,8.633169643663098,ok
654,160,0,435985.56,6479086.08,435979.8,6479079.68,4072.71,550.7526312237192,1.2770000000000001,8.887281722269433,ok
655,161,0,435986.24,6479088.640000001,435979.8,6479079.68,4072.71,552.318657298531,1.276,9.014090328743023,ok
656,162,0,435985.2,6479085.44,435979.8,6479079.68,4072.71,550.185285154009,1.2770000000000001,8.841487392418177,ok
657,163,0,435986.36,6479087.36,435979.8,6479079.68,4072.71,551.9630132535531,1.2770000000000001,8.812781086881863,ok
658,159,0,435986.36,6479086.08,435989.52,6479083.5200000005,4087.9500000000003,551.4982763344215,1.28,8.272921040463698,ok
659,160,0,435985.56,6479086.08,435989.52,6479083.5200000005,4087.9500000000003,550.7526312237192,1.28,8.6504430934686,ok
660,161,0,435986.24,6479088.640000001,435989.52,6479083.5200000005,4087.9500000000003,552.318657298531,1.2790000000000001,8.799363929223931,ok
661,162,0,435985.2,6479085.44,435989.52,6479083.5200000005,4087.9500000000003,550.185285154009,1.28,8.656412386093855,ok
662,163,0,435986.36,6479087.36,435989.52,6479083.5200000005,4087.9500000000003,551.9630132535531,1.28,8.657944507063496,ok
663,159,0,435986.36,6479086.08,435999.2,6479087.36,4103.1900000000005,551.4982763344215,1.284,8.934027705157861,ok
664,160,0,435985.56,6479086.08,435999.2,6479087.36,4103.1900000000005,550.7526312237192,1.283,8.242662243569105,ok
665,161,0,435986.24,6479088.640000001,435999.2,6479087.36,4103.1900000000005,552.318657298531,1.283,8.402002948839295,ok
666,162,0,435985.2,6479085.44,435999.2,6479087.36,4103.1900000000005,550.185285154009,1.283,8.223027569223232,ok
667,163,0,435986.36,6479087.36,435999.2,6479087.36,4103.1900000000005,551.9630132535531,1.283,8.282065536943326,ok
668,145,0,436022.64,6479097.600000001,436008.36,6479089.28,4118.54,589.4926374434742,1.287,8.206587401670188,ok
669,146,0,436021.92,6479093.76,436008.36,6479089.28,4118.54,587.4540826308931,1.287,8.856070908016825,ok
670,147,0,436023.0,6479098.24,436008.36,6479089.28,4118.54,590.0582208561339,1.286,8.799579221756302,ok
671,148,0,436023.52,6479096.32,436008.36,6479089.28,4118.54,589.8575624673795,1.287,8.72449733356869,ok
672,149,0,436023.60000000003,6479097.600000001,436008.36,6479089.28,4118.54,590.3890093828699,1.286,8.848223653841591,ok
673,150,0,436023.0,6479096.32,436008.36,6479089.28,4118.54,589.3716355576827,1.287,8.639886646703317,ok
674,145,0,436022.64,6479097.600000001,436017.44,6479093.76,4133.78,589.4926374434742,1.291,8.591746327883188,ok
675,146,0,436021.92,6479093.76,436017.44,6479093.76,4133.78,587.4540826308931,1.29,8.311584844524496,ok
676,147,0,436023.0,6479098.24,436017.44,6479093.76,4133.78,590.0582208561339,1.29,8.229946449205512,ok
677,148,0,436023.52,6479096.32,436017.44,6479093.76,4133.78,589.8575624673795,1.29,8.099399375699521,ok
678,149,0,436023.60000000003,6479097.600000001,436017.44,6479093.76,4133.78,590.3890093828699,1.29,8.186229507733557,ok
679,150,0,436023.0,6479096.32,436017.44,6479093.76,4133.78,589.3716355576827,1.29,8.918819785465463,ok
680,145,0,436022.64,6479097.600000001,436026.32,6479096.32,4149.02,589.4926374434742,1.294,8.764103773778142,ok
681,146,0,436021.92,6479093.76,436026.32,6479096.32,4149.02,587.4540826308931,1.293,8.443927896391346,ok
682,147,0,436023.0,6479098.24,436026.32,6479096.32,4149.02,590.0582208561339,1.293,8.310073719614197,ok
683,148,0,436023.52,6479096.32,436026.32,6479096.32,4149.02,589.8575624673795,1.293,8.231494883587521,ok
684,149,0,436023.60000000003,6479097.600000001,436026.32,6479096.32,4149.02,590.3890093828699,1.293,8.293397344988128,ok
685,150,0,436023.0,6479096.32,436026.32,6479096.32,4149.02,589.3716355576827,1.293,8.133836118989201,ok
686,145,0,436022.64,6479097.600000001,436034.64,6479099.5200000005,4164.26,589.4926374434742,1.297,8.515904079594911,ok
687,146,0,436021.92,6479093.76,436034.64,6479099.5200000005,4164.26,587.4540826308931,1.297,8.328973148386343,ok
688,147,0,436023.0,6479098.24,436034.64,6479099.5200000005,4164.26,590.0582208561339,1.297,8.250041341989393,ok
689,148,0,436023.52,6479096.32,436034.64,6479099.5200000005,4164.26,589.8575624673795,1.297,8.185581521559117,ok
690,149,0,436023.60000000003,6479097.600000001,436034.64,6479099.5200000005,4164.26,590.3890093828699,1.297,8.541163390292606,ok
691,150,0,436023.0,6479096.32,436034.64,6479099.5200000005,4164.26,589.3716355576827,1.297,8.862834398063006,ok
692,132,0,436056.52,6479112.32,436042.88,6479102.72,4179.5,626.3994125156532,1.303,8.58687199103021,ok
693,133,0,436056.12,6479109.76,436042.88,6479102.72,4179.5,625.1070589904546,0.113,8.77451504569175,ok
694,134,0,436055.92,6479109.12,436042.88,6479102.72,4179.5,624.6918024112629,,,no_trigger
695,135,0,436055.32,6479109.12,436042.88,6479102.72,4179.5,624.1312682439965,1.302,8.68559729842463,ok
696,136,0,436056.12,6479110.4,436042.88,6479102.72,4179.5,625.3360261491113,1.303,8.544138909179749,ok
697,137,0,436055.44,6479110.4,436042.88,6479102.72,4179.5,624.7011970534154,1.302,8.592431347060003,ok
698,138,0,436055.2,6479109.12,436042.88,6479102.72,4179.5,624.0191702182433,1.302,8.016547418185116,ok
699,139,0,436055.36,6479109.12,436042.88,6479102.72,4179.5,624.1686349055318,1.303,8.52054092318068,ok
700,132,0,436056.52,6479112.32,436050.56,6479105.28,4194.74,626.3994125156532,1.307,8.69228343217061,ok
701,133,0,436056.12,6479109.76,436050.56,6479105.28,4194.74,625.1070589904546,0.111,8.544712977903828,ok
702,134,0,436055.92,6479109.12,436050.56,6479105.28,4194.74,624.6918024112629,,,no_trigger
703,135,0,436055.32,6479109.12,436050.56,6479105.28,4194.74,624.1312682439965,1.307,8.02766475777223,ok
704,136,0,436056.12,6479110.4,436050.56,6479105.28,4194.74,625.3360261491113,1.307,8.004059556424764,ok
705,137,0,436055.44,6479110.4,436050.56,6479105.28,4194.74,624.7011970534154,1.307,8.757873054932382,ok
706,138,0,436055.2,6479109.12,436050.56,6479105.28,4194.74,624.0191702182433,1.307,8.20216559440967,ok
707,139,0,436055.36,6479109.12,436050.56,6479105.28,4194.74,624.1686349055318,1.307,8.707300463799745,ok
708,132,0,436056.52,6479112.32,436057.96,6479107.2,4209.9800000000005,626.3994125156532,1.312,8.491435481596127,ok
709,133,0,436056.12,6479109.76,436057.96,6479107.2,4209.9800000000005,625.1070589904546,0.109,8.930150640634267,ok
710,134,0,436055.92,6479109.12,436057.96,6479107.2,4209.9800000000005,624.6918024112629,,,no_trigger
711,135,0,436055.32,6479109.12,436057.96,6479107.2,4209.9800000000005,624.1312682439965,1.312,8.573916470523814,ok
712,136,0,436056.12,6479110.4,436057.96,6479107.2,4209.9800000000005,625.3360261491113,1.312,8.665145661900624,ok
713,137,0,436055.44,6479110.4,436057.96,6479107.2,4209.9800000000005,624.7011970534154,1.312,8.608957218361613,ok
714,138,0,436055.2,6479109.12,436057.96,6479107.2,4209.9800000000005,624.0191702182433,1.311,8.038235013113804,ok
715,139,0,436055.36,6479109.12,436057.96,6479107.2,4209.9800000000005,624.1686349055318,1.312,8.533605408627428,ok
716,132,0,436056.52,6479112.32,436065.36,6479110.4,4225.22,626.3994125156532,1.318,8.69181851104208,ok
717,133,0,436056.12,6479109.76,436065.36,6479110.4,4225.22,625.1070589904546,0.10200000000000001,8.507195479392951,ok
718,134,0,436055.92,6479109.12,436065.36,6479110.4,4225.22,624.6918024112629,,,no_trigger
719,135,0,436055.32,6479109.12,436065.36,6479110.4,4225.22,624.1312682439965,1.318,8.083322922892807,ok
720,136,0,436056.12,6479110.4,436065.36,6479110.4,4225.22,625.3360261491113,1.318,8.106058277449895,ok
721,137,0,436055.44,6479110.4,436065.36,6479110.4,4225.22,624.7011970534154,1.318,8.682467234184944,ok
722,138,0,436055.2,6479109.12,436065.36,6479110.4,4225.22,624.0191702182433,1.317,8.314181760601937,ok
723,139,0,436055.36,6479109.12,436065.36,6479110.4,4225.22,624.1686349055318,1.318,8.031161931714532,ok
724,121,0,436081.96,6479120.0,436071.88,6479112.96,4240.5,652.9001932913004,1.323,8.419214050994468,ok
725,122,0,436081.92,6479118.72,436071.88,6479112.96,4240.5,652.4059411130862,1.323,8.49579623218254,ok
726,123,0,436081.8,6479118.72,436071.88,6479112.96,4240.5,652.2938086473438,1.323,8.4088569799913,ok
727,124,0,436081.12,6479120.0,436071.88,6479112.96,4240.5,652.1158682318552,1.324,8.414667147835637,ok
728,125,0,436081.56,6479119.36,436071.88,6479112.96,4240.5,652.2978460794928,1.323,8.462412255419721,ok
729,121,0,436081.96,6479120.0,436078.36,6479114.24,4255.74,652.9001932913004,1.328,8.52478272385558,ok
730,122,0,436081.92,6479118.72,436078.36,6479114.24,4255.74,652.4059411130862,1.328,8.467333735013979,ok
731,123,0,436081.8,6479118.72,436078.36,6479114.24,4255.74,652.2938086473438,1.328,8.507609668855743,ok
732,124,0,436081.12,6479120.0,436078.36,6479114.24,4255.74,652.1158682318552,1.328,8.517771325847335,ok
733,125,0,436081.56,6479119.36,436078.36,6479114.24,4255.74,652.2978460794928,1.328,8.617383542228122,ok
734,121,0,436081.96,6479120.0,436084.52,6479118.08,4270.9800000000005,652.9001932913004,1.332,8.517825088633272,ok
735,122,0,436081.92,6479118.72,436084.52,6479118.08,4270.9800000000005,652.4059411130862,1.332,8.52982297597356,ok
